chrom	chromStart	chromEnd	name
chr19	40580863	40580932	zf-C2H2
chr19	40580875	40580932	zf-C2H2_6
chr19	40581031	40581100	zf-C2H2_6
chr19	40581031	40581100	zf-C2H2
chr19	40581115	40581184	zf-C2H2
chr19	40581136	40581184	zf-C2H2_6
chr19	40581199	40581268	zf-C2H2
chr19	40581283	40581352	zf-C2H2
chr19	40581451	40581520	zf-C2H2_6
chr19	40581451	40581520	zf-C2H2
chr19	40581535	40581604	zf-C2H2
chr19	40581547	40581604	zf-C2H2_6
chr19	40581619	40581688	zf-C2H2
chr19	40581628	40581688	zf-C2H2_6
chr19	40581787	40581856	zf-C2H2
chr19	40587819	40589141	KRAB
chr19	40698004	40698169	SH3_9
chr19	40698004	40698172	SH3_2
chr19	40698004	40698157	SH3_1
chr19	40698229	40711086	Pkinase_Tyr
chr19	40698235	40711080	Pkinase
chr19	40722177	40723187	TPR_2
chr19	40723094	40723187	TPR_6
chr19	40723109	40723214	TPR_16
chr19	40729357	40730682	Cyclin_N
chr19	40739799	40741030	Pkinase_C
chr19	40741205	40747958	Pkinase
chr19	40741256	40747955	Pkinase_Tyr
chr19	40741256	40743938	Kinase-like
chr19	40873690	40877657	PLDc_2
chr19	40876057	40876135	PLDc
chr19	40876141	40883713	PLDc_3
chr19	40882528	40884011	PLDc_2
chr19	40929216	40929321	SERTA
chr19	40947786	40947891	SERTA
chr19	40953843	40971568	NAD_binding_10
chr19	40957280	40971580	NmrA
chr19	40957397	40971580	Epimerase
chr19	40993617	40996155	CH
chr19	40998914	41007898	CH
chr19	41000813	41007829	CAMSAP_CH
chr19	41008067	41008732	Spectrin
chr19	41008765	41009973	Spectrin
chr19	41009979	41018619	Spectrin
chr19	41019015	41019333	Spectrin
chr19	41019345	41025350	Spectrin
chr19	41025668	41025992	Spectrin
chr19	41035005	41040112	Spectrin
chr19	41040124	41055271	Spectrin
chr19	41055277	41060229	Spectrin
chr19	41060244	41062080	Spectrin
chr19	41062086	41063129	Spectrin
chr19	41063141	41066199	Spectrin
chr19	41066223	41071650	Spectrin
chr19	41072073	41073601	Spectrin
chr19	41076569	41081352	PH
chr19	41076575	41081346	PH_9
chr19	41082865	41084117	BTB_2
chr19	41112212	41112428	EGF_CA
chr19	41112338	41112401	hEGF
chr19	41113329	41114154	TB
chr19	41115506	41115662	cEGF
chr19	41115566	41115773	EGF_CA
chr19	41115776	41116559	EGF_CA
chr19	41116478	41116532	hEGF
chr19	41116502	41117068	cEGF
chr19	41116562	41117155	EGF_CA
chr19	41117089	41117152	hEGF
chr19	41117173	41117296	EGF_CA
chr19	41117239	41117775	cEGF
chr19	41117299	41117886	EGF_CA
chr19	41117796	41117859	hEGF
chr19	41117829	41117989	cEGF
chr19	41117889	41118076	EGF_CA
chr19	41118097	41119083	EGF_CA
chr19	41119002	41119068	hEGF
chr19	41119038	41119320	cEGF
chr19	41119101	41119431	EGF_CA
chr19	41119338	41119404	hEGF
chr19	41119374	41119832	cEGF
chr19	41119434	41119940	EGF_CA
chr19	41119850	41119910	hEGF
chr19	41119943	41120345	EGF_CA
chr19	41120351	41125343	EGF_CA
chr19	41122925	41123129	EGF_CA
chr19	41123034	41123102	hEGF
chr19	41123070	41125265	cEGF
chr19	41125253	41125346	EGF_CA
chr19	41125397	41129636	EGF_CA
chr19	41128463	41128886	TB
chr19	41129636	41129932	EGF_CA
chr19	41129872	41129929	hEGF
chr19	41131808	41132905	TB
chr19	41133761	41135434	EGF_CA
chr19	41135341	41135407	hEGF
chr19	41175848	41179423	NumbF
chr19	41183263	41190333	PID
chr19	41183272	41190330	PTB
chr19	41206313	41209748	ABC1
chr19	41235252	41245444	IPK
chr19	41257346	41263409	RRM_1
chr19	41263241	41265359	RRM_5
chr19	41268949	41271066	RRM_5
chr19	41269518	41271039	RRM_1
chr19	41281670	41282942	SH3_2
chr19	41312462	41313410	2OG-FeII_Oxy_3
chr19	41312468	41313410	2OG-FeII_Oxy_4
chr19	41349715	41356232	p450
chr19	41430267	41447374	p450
chr19	41497300	41522717	p450
chr19	41594475	41601831	p450
chr19	41622183	41633975	p450
chr19	41699265	41712348	p450
chr19	41726563	41727099	I-set
chr19	41726572	41727129	V-set
chr19	41726581	41727102	ig
chr19	41726584	41727099	Ig_3
chr19	41727807	41737089	Ig_2
chr19	41737098	41744022	fn3
chr19	41744385	41745188	fn3
chr19	41754489	41765533	Pkinase_Tyr
chr19	41754495	41765524	Pkinase
chr19	41770420	41770519	SAP
chr19	41784984	41798305	SPRY
chr19	41800245	41808586	AAA_33
chr19	41822707	41828578	DUF2052
chr19	41836962	41838173	TGF_beta
chr19	41847870	41858859	TGFb_propeptide
chr19	41860646	41869415	B9-C2
chr19	41888739	41889776	CD225
chr19	41892600	41895744	RNase_PH_C
chr19	41895753	41903152	RNase_PH
chr19	41916854	41930390	E1_dh
chr19	41931636	41932197	Galactosyl_T
chr19	41949074	41950069	DUF4530
chr19	42083604	42083907	V-set
chr19	42085716	42085977	Ig_2
chr19	42085719	42085935	Ig_3
chr19	42085728	42085977	I-set
chr19	42085734	42085950	ig
chr19	42131975	42132272	V-set
chr19	42187719	42187983	Ig_2
chr19	42187740	42187938	I-set
chr19	42187761	42187983	Ig_3
chr19	42190802	42191090	V-set
chr19	42213651	42213954	V-set
chr19	42218900	42219122	Ig_3
chr19	42218933	42219137	ig
chr19	42218933	42219158	I-set
chr19	42219579	42219819	Ig_2
chr19	42219585	42219774	Ig_3
chr19	42219597	42219804	I-set
chr19	42219612	42219786	ig
chr19	42221384	42221606	Ig_3
chr19	42221405	42221618	I-set
chr19	42221417	42221618	ig
chr19	42222060	42222294	Ig_2
chr19	42222063	42222252	Ig_3
chr19	42222072	42222279	ig
chr19	42222090	42222282	I-set
chr19	42223859	42224081	Ig_3
chr19	42223892	42224093	ig
chr19	42224855	42225059	Ig_2
chr19	42224858	42225047	Ig_3
chr19	42260560	42260863	V-set
chr19	42265167	42265389	Ig_3
chr19	42265167	42265431	Ig_2
chr19	42265200	42265401	ig
chr19	42265200	42265428	I-set
chr19	42265890	42266115	Ig_2
chr19	42265893	42266082	Ig_3
chr19	42265896	42266115	I-set
chr19	42265920	42266085	ig
chr19	42301573	42301876	V-set
chr19	42341321	42342123	UPAR_LY6
chr19	42351607	42351831	DM
chr19	42353283	42355758	DMRT-like
chr19	42354590	42355758	DMRT-like
chr19	42364856	42375424	Ribosomal_S19e
chr19	42383088	42383331	I-set
chr19	42383091	42383328	ig
chr19	42384790	42384978	ITAM
chr19	42392834	42398331	RGS-like
chr19	42402726	42407527	RhoGEF
chr19	42461042	42463042	PRA1
chr19	42471419	42474593	Cation_ATPase_C
chr19	42479886	42486168	Hydrolase
chr19	42482854	42485927	Cation_ATPase
chr19	42486219	42490279	E1-E2_ATPase
chr19	42492141	42492526	Cation_ATPase_N
chr19	42507552	42526163	Lig_chan
chr19	42507749	42546877	SBP_bac_3
chr19	42526398	42557780	Lig_chan-Glu_bd
chr19	42557988	42569498	ANF_receptor
chr19	42583685	42583754	zf-met
chr19	42583760	42583823	zf-C2H2_6
chr19	42583763	42583823	zf-met
chr19	42583763	42583832	zf-C2H2_4
chr19	42583763	42583832	zf-C2H2
chr19	42584240	42584309	zf-C2H2
chr19	42584324	42584393	zf-C2H2_4
chr19	42584324	42584393	zf-C2H2
chr19	42584408	42584477	zf-C2H2
chr19	42584492	42584564	zf-C2H2_6
chr19	42584972	42585038	zf-C2H2_6
chr19	42584972	42585038	zf-C2H2
chr19	42585053	42585122	zf-C2H2
chr19	42585221	42585296	zf-C2H2_6
chr19	42585221	42585290	zf-C2H2
chr19	42599506	42599759	Homeobox
chr19	42599843	42600302	Pou
chr19	42720835	42721084	DED
chr19	42729545	42729623	zf-C2H2_6
chr19	42729548	42729617	zf-C2H2
chr19	42729881	42729950	zf-C2H2_4
chr19	42729881	42729950	zf-C2H2
chr19	42729968	42730037	zf-C2H2
chr19	42730052	42730109	zf-C2H2_6
chr19	42730052	42730121	zf-C2H2_4
chr19	42730052	42730121	zf-C2H2
chr19	42730136	42730205	zf-C2H2
chr19	42736723	42744223	Pkinase
chr19	42737473	42744211	Pkinase_Tyr
chr19	42754033	42754658	Ets
chr19	42791714	42791976	HMG_box_2
chr19	42791714	42792000	HMG_box
chr19	42801322	42806143	Lipase_GDSL_2
chr19	42813736	42814889	Pro-rich_19
chr19	42819153	42824586	GpcrRhopsn4
chr19	42830533	42838218	CUB
chr19	42839309	42839537	Kelch_4
chr19	42840085	42840226	Kelch_4
chr19	42855824	42856426	PSI
chr19	42856477	42856600	EGF_CA
chr19	42856489	42856591	EGF_3
chr19	42857215	42857690	Laminin_EGF
chr19	42857696	42857942	Laminin_EGF
chr19	42860546	42861022	Kelch_3
chr19	42873050	42873683	EGF_CA
chr19	42874888	42874966	Laminin_EGF
chr19	42891322	42893120	PLAC8
chr19	42906113	42906842	Abhydrolase_3
chr19	42909693	42911524	Abhydrolase_3
chr19	42910466	42911602	Say1_Mug180
chr19	42911617	42914956	HSL_N
chr19	42933062	42946918	CXCL17
chr19	43023103	43023367	Ig_2
chr19	43023124	43023352	ig
chr19	43023124	43023349	I-set
chr19	43023145	43023367	Ig_3
chr19	43025428	43025659	Ig_2
chr19	43025437	43025650	I-set
chr19	43025458	43025647	ig
chr19	43025467	43025656	Ig_3
chr19	43026079	43026343	Ig_2
chr19	43026085	43026310	I-set
chr19	43026106	43026310	ig
chr19	43026121	43026343	Ig_3
chr19	43031196	43031502	V-set
chr19	43092951	43093167	I-set
chr19	43092954	43093179	Ig_2
chr19	43092963	43093164	ig
chr19	43092984	43093173	Ig_3
chr19	43093612	43093876	Ig_2
chr19	43093639	43093843	I-set
chr19	43093645	43093843	ig
chr19	43093654	43093876	Ig_3
chr19	43097702	43097990	V-set
chr19	43233278	43233515	Ig_2
chr19	43233323	43233494	Ig_3
chr19	43242888	43243185	V-set
chr19	43258488	43258725	Ig_2
chr19	43258533	43258704	Ig_3
chr19	43259143	43259365	Ig_2
chr19	43262184	43262376	ig
chr19	43262199	43262421	Ig_3
chr19	43268104	43268377	V-set
chr19	43372256	43372493	Ig_2
chr19	43372301	43372472	Ig_3
chr19	43372911	43373139	Ig_2
chr19	43372959	43373175	Ig_3
chr19	43375964	43376186	Ig_3
chr19	43382101	43382374	V-set
chr19	43411077	43411314	Ig_2
chr19	43411092	43411287	ig
chr19	43411122	43411293	Ig_3
chr19	43411731	43411956	Ig_2
chr19	43420307	43420583	V-set
chr19	43429928	43430165	Ig_2
chr19	43429943	43430141	ig
chr19	43429973	43430144	Ig_3
chr19	43430593	43430824	Ig_2
chr19	43430641	43430857	Ig_3
chr19	43433639	43433861	Ig_3
chr19	43519274	43519508	Ig_2
chr19	43519286	43519481	ig
chr19	43519316	43519496	Ig_3
chr19	43522952	43523144	ig
chr19	43522967	43523189	Ig_3
chr19	43528882	43529152	V-set
chr19	43575855	43576092	Ig_2
chr19	43575870	43576062	ig
chr19	43575900	43576086	Ig_3
chr19	43579512	43579770	Ig_2
chr19	43579530	43579728	I-set
chr19	43579536	43579728	ig
chr19	43579551	43579773	Ig_3
chr19	43585072	43585342	V-set
chr19	43679370	43679607	Ig_2
chr19	43679385	43679580	ig
chr19	43679415	43679592	Ig_3
chr19	43680025	43680253	Ig_2
chr19	43688976	43689237	V-set
chr19	43698495	43698732	Ig_2
chr19	43698540	43698717	Ig_3
chr19	43699150	43699378	Ig_2
chr19	43699198	43699414	Ig_3
chr19	43702194	43702416	Ig_3
chr19	43708074	43708347	V-set
chr19	43762357	43762594	Ig_2
chr19	43762372	43762567	ig
chr19	43762402	43762573	Ig_3
chr19	43771966	43772245	V-set
chr19	43859829	43864418	UPAR_LY6
chr19	43865625	43866343	UPAR_LY6
chr19	43922055	43922432	UPAR_LY6
chr19	43965877	43967404	UPAR_LY6
chr19	43967790	43968591	UPAR_LY6
chr19	43979591	43983625	PH
chr19	44012936	44030787	Lactamase_B
chr19	44039287	44039356	zf-C2H2
chr19	44039371	44039440	zf-C2H2
chr19	44039455	44039515	zf-C2H2
chr19	44039539	44039608	zf-C2H2
chr19	44039629	44039689	zf-C2H2
chr19	44047564	44049973	BRCT_2
chr19	44047600	44049973	BRCT
chr19	44055754	44056302	BRCT
chr19	44055766	44056284	PTCB-BRCT
chr19	44057802	44079610	XRCC1_N
chr19	44082752	44085500	PLA2_inh
chr19	44082755	44085500	UPAR_LY6
chr19	44085749	44086078	UPAR_LY6
chr19	44103107	44103176	zf-met
chr19	44103107	44103176	zf-C2H2_6
chr19	44103107	44103176	zf-C2H2
chr19	44103224	44103266	zf-C2HC_2
chr19	44103227	44103299	zf-C2H2_6
chr19	44103230	44103299	zf-C2H2_4
chr19	44103230	44103299	zf-C2H2
chr19	44129245	44130136	I-set
chr19	44129257	44130124	ig
chr19	44129257	44130136	Ig_2
chr19	44129272	44130148	Ig_3
chr19	44130294	44131038	Ig_2
chr19	44130321	44131050	C2-set_2
chr19	44130330	44131056	Ig_3
chr19	44131068	44131919	V-set
chr19	44150698	44156485	UPAR_LY6
chr19	44222773	44223757	IIGP
chr19	44222875	44223055	MMR_HSR1
chr19	44238619	44249024	Smg8_Smg9
chr19	44271853	44273891	CaMBD
chr19	44273933	44278390	Ion_trans_2
chr19	44278660	44284980	SK_channel
chr19	44341207	44351092	KRAB
chr19	44351371	44351440	zf-C2H2
chr19	44351455	44351524	zf-C2H2
chr19	44351539	44351608	zf-C2H2_6
chr19	44351539	44351608	zf-C2H2
chr19	44351623	44351692	zf-C2H2_6
chr19	44351623	44351692	zf-C2H2
chr19	44351791	44351860	zf-C2H2_6
chr19	44351791	44351860	zf-C2H2
chr19	44351959	44352028	zf-C2H2_6
chr19	44352043	44352112	zf-C2H2_6
chr19	44352043	44352112	zf-C2H2
chr19	44352127	44352196	zf-C2H2_6
chr19	44352127	44352196	zf-C2H2
chr19	44352211	44352268	zf-C2H2_6
chr19	44352211	44352280	zf-C2H2
chr19	44352295	44352358	zf-C2H2_6
chr19	44352379	44352448	zf-C2H2_6
chr19	44352379	44352448	zf-C2H2
chr19	44352463	44352526	zf-C2H2_6
chr19	44352463	44352532	zf-C2H2
chr19	44352547	44352610	zf-C2H2_6
chr19	44352547	44352616	zf-C2H2
chr19	44376628	44376694	zf-C2H2
chr19	44376712	44376796	zf-C2H2
chr19	44376724	44376781	zf-C2H2_6
chr19	44376796	44376883	zf-C2H2_6
chr19	44376796	44376883	zf-C2H2
chr19	44376880	44376967	zf-C2H2
chr19	44376898	44376967	zf-C2H2_6
chr19	44376964	44377051	zf-C2H2
chr19	44376976	44377051	zf-C2H2_6
chr19	44377048	44377135	zf-C2H2
chr19	44377078	44377135	zf-C2H2_6
chr19	44377132	44377219	zf-C2H2
chr19	44377186	44377285	zf-C2H2_6
chr19	44377234	44377369	zf-C2H2
chr19	44377312	44377387	zf-C2H2_6
chr19	44377318	44377453	zf-C2H2
chr19	44377402	44377471	zf-C2H2
chr19	44377486	44377621	zf-C2H2
chr19	44377636	44377723	zf-C2H2
chr19	44377720	44377807	zf-C2H2
chr19	44377822	44377891	zf-C2H2
chr19	44378125	44384285	KRAB
chr19	44417601	44417670	zf-C2H2
chr19	44417685	44417754	zf-C2H2
chr19	44417769	44417838	zf-C2H2
chr19	44417775	44417838	zf-met
chr19	44417853	44417922	zf-C2H2
chr19	44417943	44418006	zf-C2H2
chr19	44418021	44418090	zf-C2H2
chr19	44418105	44418174	zf-C2H2
chr19	44418189	44418258	zf-C2H2
chr19	44418273	44418342	zf-C2H2
chr19	44418279	44418342	zf-met
chr19	44418357	44418426	zf-C2H2
chr19	44418441	44418510	zf-C2H2
chr19	44418525	44418594	zf-C2H2
chr19	44418609	44418678	zf-C2H2
chr19	44418693	44418762	zf-C2H2
chr19	44418945	44419014	zf-C2H2
chr19	44423112	44423845	KRAB
chr19	44469107	44469386	KRAB
chr19	44470245	44470314	zf-C2H2
chr19	44470329	44470392	zf-met
chr19	44470329	44470398	zf-C2H2
chr19	44470497	44470566	zf-C2H2
chr19	44470581	44470650	zf-C2H2
chr19	44470662	44470722	zf-C2H2_6
chr19	44470665	44470734	zf-C2H2
chr19	44470833	44470902	zf-C2H2
chr19	44470917	44470986	zf-C2H2
chr19	44471085	44471154	zf-C2H2
chr19	44471169	44471229	zf-C2H2
chr19	44471253	44471322	zf-C2H2
chr19	44471337	44471406	zf-C2H2
chr19	44495705	44495995	KRAB
chr19	44500534	44500603	zf-C2H2
chr19	44500618	44500681	zf-met
chr19	44500618	44500687	zf-C2H2
chr19	44500702	44500771	zf-C2H2_6
chr19	44500702	44500771	zf-C2H2_4
chr19	44500702	44500771	zf-C2H2
chr19	44500786	44500855	zf-met
chr19	44500786	44500855	zf-C2H2
chr19	44500870	44500927	zf-met
chr19	44500870	44500939	zf-C2H2
chr19	44500954	44501011	zf-C2H2_6
chr19	44501122	44501191	zf-C2H2
chr19	44501206	44501275	zf-met
chr19	44501206	44501275	zf-C2H2
chr19	44501290	44501359	zf-C2H2
chr19	44501374	44501443	zf-C2H2
chr19	44512947	44513237	KRAB
chr19	44514692	44514767	zf-C2H2_6
chr19	44514692	44514761	zf-C2H2
chr19	44514944	44515013	zf-C2H2
chr19	44515028	44515097	zf-C2H2
chr19	44515196	44515265	zf-C2H2
chr19	44515280	44515349	zf-C2H2
chr19	44515364	44515439	zf-C2H2_6
chr19	44515364	44515433	zf-C2H2
chr19	44531180	44535971	KRAB
chr19	44536259	44536334	zf-C2H2_6
chr19	44536259	44536328	zf-C2H2
chr19	44536343	44536412	zf-C2H2_4
chr19	44536343	44536412	zf-C2H2
chr19	44536511	44536580	zf-C2H2
chr19	44536595	44536664	zf-C2H2
chr19	44536763	44536832	zf-C2H2
chr19	44536931	44537000	zf-C2H2
chr19	44536937	44536994	zf-C2HC_2
chr19	44564613	44564903	KRAB
chr19	44570506	44570575	zf-C2H2
chr19	44570590	44570659	zf-C2H2
chr19	44570758	44570827	zf-C2H2
chr19	44571010	44571043	zf-C2H2_6
chr19	44571010	44571079	zf-C2H2
chr19	44571094	44571163	zf-C2H2
chr19	44571178	44571247	zf-C2H2
chr19	44585173	44586167	KRAB
chr19	44590237	44590306	zf-met
chr19	44590237	44590306	zf-C2H2
chr19	44590321	44590390	zf-C2H2
chr19	44590405	44590474	zf-C2H2
chr19	44590489	44590561	zf-C2H2_6
chr19	44590489	44590558	zf-C2H2
chr19	44590741	44590810	zf-C2H2
chr19	44590909	44590978	zf-C2H2
chr19	44591077	44591146	zf-C2H2
chr19	44604959	44605287	KRAB
chr19	44610838	44610913	zf-C2H2_6
chr19	44610838	44610907	zf-C2H2
chr19	44610922	44610985	zf-met
chr19	44610922	44610991	zf-C2H2
chr19	44611006	44611075	zf-C2H2
chr19	44611090	44611159	zf-C2H2
chr19	44611174	44611243	zf-C2H2
chr19	44611258	44611315	zf-met
chr19	44611258	44611318	zf-C2H2_6
chr19	44611258	44611327	zf-C2H2
chr19	44611426	44611495	zf-C2H2
chr19	44611678	44611747	zf-C2H2
chr19	44611762	44611831	zf-C2H2
chr19	44611846	44611915	zf-C2H2
chr19	44611930	44611999	zf-C2H2
chr19	44612014	44612083	zf-C2H2
chr19	44612266	44612335	zf-C2H2
chr19	44612353	44612419	zf-C2H2
chr19	44622346	44622636	KRAB
chr19	44635292	44635367	zf-C2H2_6
chr19	44635292	44635361	zf-C2H2
chr19	44635376	44635445	zf-C2H2
chr19	44635460	44635529	zf-C2H2
chr19	44635544	44635613	zf-C2H2
chr19	44635628	44635685	zf-met
chr19	44635628	44635700	zf-C2H2_6
chr19	44635712	44635772	zf-C2H2_6
chr19	44635712	44635781	zf-C2H2
chr19	44635796	44635865	zf-C2H2
chr19	44635880	44635949	zf-C2H2
chr19	44635964	44636033	zf-C2H2
chr19	44636132	44636201	zf-C2H2
chr19	44636216	44636285	zf-C2H2
chr19	44636300	44636369	zf-C2H2
chr19	44636384	44636453	zf-C2H2
chr19	44636468	44636507	zf-C2H2_6
chr19	44636468	44636537	zf-C2H2
chr19	44636552	44636621	zf-C2H2
chr19	44652929	44654567	KRAB
chr19	44660694	44660769	zf-C2H2_6
chr19	44660694	44660763	zf-C2H2
chr19	44660778	44660841	zf-met
chr19	44660778	44660847	zf-C2H2
chr19	44660862	44660931	zf-C2H2
chr19	44660946	44661015	zf-C2H2
chr19	44661030	44661087	zf-C2H2_6
chr19	44661030	44661099	zf-C2H2
chr19	44661114	44661183	zf-C2H2
chr19	44661198	44661267	zf-C2H2
chr19	44661282	44661351	zf-C2H2
chr19	44661366	44661435	zf-C2H2
chr19	44661450	44661519	zf-C2H2
chr19	44661534	44661603	zf-C2H2
chr19	44661618	44661687	zf-met
chr19	44661618	44661687	zf-C2H2
chr19	44661702	44661771	zf-C2H2
chr19	44661786	44661846	zf-met
chr19	44661786	44661855	zf-C2H2_4
chr19	44661786	44661855	zf-C2H2
chr19	44661954	44662023	zf-C2H2
chr19	44662038	44662095	zf-met
chr19	44662038	44662101	zf-C2H2_6
chr19	44662038	44662107	zf-C2H2_4
chr19	44662038	44662107	zf-C2H2
chr19	44662122	44662191	zf-C2H2
chr19	44676246	44677014	KRAB
chr19	44680168	44680231	zf-C2H2
chr19	44680336	44680402	zf-C2H2
chr19	44680417	44680486	zf-C2H2
chr19	44680501	44680570	zf-C2H2
chr19	44680585	44680648	zf-met
chr19	44680585	44680654	zf-C2H2
chr19	44680669	44680738	zf-C2H2
chr19	44680753	44680810	zf-met
chr19	44680753	44680822	zf-C2H2
chr19	44680837	44680906	zf-C2H2
chr19	44680921	44680990	zf-C2H2
chr19	44681005	44681074	zf-C2H2_4
chr19	44681005	44681074	zf-C2H2
chr19	44681008	44681068	zf-C2HC_2
chr19	44681089	44681158	zf-C2H2
chr19	44681173	44681242	zf-met
chr19	44681173	44681242	zf-C2H2
chr19	44681257	44681326	zf-C2H2
chr19	44681341	44681410	zf-C2H2
chr19	44681509	44681578	zf-C2H2
chr19	44681593	44681656	zf-met
chr19	44681593	44681653	zf-C2H2_6
chr19	44681593	44681662	zf-C2H2_4
chr19	44681593	44681662	zf-C2H2
chr19	44681677	44681746	zf-C2H2
chr19	44732604	44738856	KRAB
chr19	44739552	44739621	zf-met
chr19	44739552	44739621	zf-C2H2_6
chr19	44739552	44739621	zf-C2H2
chr19	44739636	44739705	zf-C2H2
chr19	44739720	44739789	zf-C2H2
chr19	44739804	44739873	zf-C2H2
chr19	44739972	44740035	zf-met
chr19	44739972	44740041	zf-C2H2
chr19	44740056	44740125	zf-C2H2
chr19	44740140	44740209	zf-C2H2
chr19	44740224	44740293	zf-C2H2
chr19	44740308	44740377	zf-C2H2
chr19	44740392	44740461	zf-C2H2
chr19	44740476	44740545	zf-C2H2
chr19	44740560	44740629	zf-C2H2
chr19	44740644	44740713	zf-C2H2
chr19	44740728	44740797	zf-C2H2
chr19	44740812	44740881	zf-C2H2
chr19	44740896	44740965	zf-C2H2
chr19	44770353	44771020	KRAB
chr19	44778166	44778235	zf-met
chr19	44778166	44778235	zf-C2H2
chr19	44778250	44778313	zf-met
chr19	44778250	44778319	zf-C2H2
chr19	44778334	44778403	zf-C2H2
chr19	44778418	44778487	zf-C2H2
chr19	44778502	44778571	zf-C2H2
chr19	44778670	44778739	zf-C2H2
chr19	44791472	44791541	zf-C2H2
chr19	44791556	44791625	zf-C2H2
chr19	44791640	44791709	zf-C2H2
chr19	44791724	44791793	zf-C2H2
chr19	44791730	44791793	zf-met
chr19	44791808	44791877	zf-C2H2
chr19	44791892	44791961	zf-C2H2
chr19	44791976	44792045	zf-C2H2
chr19	44792060	44792129	zf-C2H2
chr19	44792066	44792129	zf-met
chr19	44792144	44792213	zf-C2H2
chr19	44792228	44792297	zf-C2H2
chr19	44792312	44792381	zf-met
chr19	44792312	44792381	zf-C2H2
chr19	44792396	44792465	zf-C2H2
chr19	44792489	44792549	zf-C2H2
chr19	44792564	44792627	zf-C2H2
chr19	44803054	44803879	KRAB
chr19	44831762	44831831	zf-C2H2
chr19	44831768	44831831	zf-met
chr19	44831846	44831915	zf-C2H2
chr19	44831930	44831999	zf-C2H2
chr19	44832014	44832083	zf-C2H2
chr19	44832098	44832167	zf-C2H2
chr19	44832182	44832251	zf-C2H2
chr19	44832266	44832335	zf-C2H2
chr19	44832350	44832419	zf-C2H2
chr19	44832434	44832503	zf-C2H2
chr19	44832518	44832587	zf-C2H2
chr19	44832602	44832671	zf-C2H2
chr19	44832608	44832671	zf-met
chr19	44832686	44832755	zf-C2H2
chr19	44844571	44844691	KRAB
chr19	44890720	44890789	zf-C2H2
chr19	44890804	44890873	zf-C2H2_6
chr19	44890804	44890873	zf-C2H2_4
chr19	44890804	44890873	zf-C2H2
chr19	44890888	44890957	zf-C2H2
chr19	44890972	44891041	zf-C2H2
chr19	44891056	44891125	zf-C2H2
chr19	44891140	44891209	zf-C2H2
chr19	44891224	44891293	zf-C2H2
chr19	44891308	44891377	zf-C2H2
chr19	44891392	44891461	zf-C2H2
chr19	44896507	44896624	KRAB
chr19	44932501	44932570	zf-C2H2
chr19	44932585	44932654	zf-C2H2
chr19	44932669	44932738	zf-C2H2
chr19	44932753	44932822	zf-C2H2_6
chr19	44932753	44932822	zf-C2H2
chr19	44932837	44932906	zf-C2H2_6
chr19	44932837	44932906	zf-C2H2
chr19	44933005	44933074	zf-C2H2
chr19	44933089	44933158	zf-C2H2
chr19	44933173	44933242	zf-C2H2
chr19	44933257	44933314	zf-C2H2
chr19	44933338	44933407	zf-C2H2_6
chr19	44933338	44933407	zf-C2H2
chr19	44933422	44933491	zf-C2H2
chr19	44933506	44933575	zf-C2H2
chr19	44933590	44933659	zf-C2H2
chr19	44933674	44933743	zf-C2H2
chr19	44933758	44933827	zf-C2H2
chr19	44933842	44933911	zf-C2H2
chr19	44934715	44936538	KRAB
chr19	44980648	44980717	zf-C2H2
chr19	44980732	44980801	zf-C2H2
chr19	44980768	44980801	zf-C2H2_6
chr19	44980816	44980885	zf-C2H2_6
chr19	44980816	44980885	zf-C2H2
chr19	44980900	44980969	zf-C2H2_6
chr19	44980900	44980969	zf-C2H2
chr19	44980984	44981053	zf-met
chr19	44980984	44981053	zf-C2H2
chr19	44981017	44981053	zf-C2H2_6
chr19	44981068	44981137	zf-C2H2
chr19	44981101	44981137	zf-C2H2_6
chr19	44981152	44981221	zf-C2H2_6
chr19	44981152	44981221	zf-C2H2_4
chr19	44981152	44981221	zf-C2H2
chr19	44981236	44981305	zf-C2H2
chr19	44981251	44981305	zf-C2H2_6
chr19	44981317	44981389	zf-C2H2_6
chr19	44981320	44981389	zf-C2H2_4
chr19	44981320	44981389	zf-C2H2
chr19	44981404	44981473	zf-C2H2_6
chr19	44981404	44981473	zf-C2H2
chr19	44981488	44981557	zf-C2H2_6
chr19	44981488	44981557	zf-C2H2_4
chr19	44981488	44981557	zf-C2H2
chr19	44981572	44981641	zf-C2H2
chr19	44981608	44981641	zf-C2H2_6
chr19	44982361	44983620	KRAB
chr19	45021016	45021214	Ig_2
chr19	45021046	45021235	ig
chr19	45021055	45021232	Ig_3
chr19	45024514	45024736	I-set
chr19	45024553	45024766	Ig_3
chr19	45026711	45026888	Ig_3
chr19	45028028	45028286	Ig_2
chr19	45028043	45028256	I-set
chr19	45028055	45028268	ig
chr19	45028067	45028286	Ig_3
chr19	45150508	45150841	V-set
chr19	45153094	45153346	C2-set_2
chr19	45175947	45176232	V-set
chr19	45207313	45207562	Ig_2
chr19	45208909	45209095	ig
chr19	45208927	45209089	Ig_3
chr19	45208930	45209107	Ig_2
chr19	45254620	45260672	Ank_2
chr19	45259594	45260360	Ank
chr19	45260474	45260905	Ank
chr19	45260585	45260977	Ank_4
chr19	45260914	45261523	Ank_3
chr19	45260914	45261526	Ank
chr19	45260926	45261995	Ank_2
chr19	45281227	45284243	Cbl_N
